TR_ACC,TE_ACC,LR,DECAY,MOMENTUM,NESTEROV,EPOCHS,BATCH_SZ,HIDDEN_DIM,NUM_LAYERS,PARAMS
0.068,0.0627,0.0,0.0,0.6000000000000001,True,31,50,50,3,42310
0.1852,0.1851,0.0,0.0,0.6000000000000001,True,41,50,50,3,42310
0.0688,0.0686,0.0,0.0,0.6000000000000001,True,51,50,50,3,42310
0.1648,0.153,0.0,0.0,0.6000000000000001,True,61,50,50,3,42310
0.087,0.0815,0.0,0.0,0.0,False,50,50,50,3,42310
0.0815,0.0811,0.0,0.0,0.1,False,50,50,50,3,42310
0.0613,0.0527,0.0,0.0,0.2,False,50,50,50,3,42310
0.0935,0.0965,0.0,0.0,0.30000000000000004,False,50,50,50,3,42310
0.0855,0.0878,0.0,0.0,0.4,False,50,50,50,3,42310
0.0668,0.0601,0.0,0.0,0.5,False,50,50,50,3,42310
0.0828,0.0833,0.0,0.0,0.6000000000000001,False,50,50,50,3,42310
0.154,0.1666,0.0,0.0,0.7000000000000001,False,50,50,50,3,42310
0.1128,0.1233,0.0,0.0,0.8,False,50,50,50,3,42310
0.0891,0.0848,0.0,0.0,0.9,False,50,50,50,3,42310
0.082,0.0788,0.0,1e-07,0.0,False,50,50,50,3,42310
0.0874,0.0832,0.0,1e-07,0.1,False,50,50,50,3,42310
0.0746,0.0834,0.0,1e-07,0.2,False,50,50,50,3,42310
0.0988,0.1006,0.0,1e-07,0.30000000000000004,False,50,50,50,3,42310
0.0751,0.0728,0.0,1e-07,0.4,False,50,50,50,3,42310
0.0938,0.0857,0.0,1e-07,0.5,False,50,50,50,3,42310
0.0884,0.083,0.0,1e-07,0.6000000000000001,False,50,50,50,3,42310
0.1264,0.1213,0.0,1e-07,0.7000000000000001,False,50,50,50,3,42310
0.1084,0.1036,0.0,1e-07,0.8,False,50,50,50,3,42310
0.0741,0.0733,0.0,1e-07,0.9,False,50,50,50,3,42310
0.1464,0.1502,0.0,2e-07,0.0,False,50,50,50,3,42310
0.096,0.0902,0.0,2e-07,0.1,False,50,50,50,3,42310
0.0883,0.0846,0.0,2e-07,0.2,False,50,50,50,3,42310
0.0649,0.0677,0.0,2e-07,0.30000000000000004,False,50,50,50,3,42310
0.1282,0.1308,0.0,2e-07,0.4,False,50,50,50,3,42310
0.1394,0.1476,0.0,2e-07,0.5,False,50,50,50,3,42310
0.0886,0.0927,0.0,2e-07,0.6000000000000001,False,50,50,50,3,42310
0.1156,0.1188,0.0,2e-07,0.7000000000000001,False,50,50,50,3,42310
0.1071,0.104,0.0,2e-07,0.8,False,50,50,50,3,42310
0.1036,0.1001,0.0,2e-07,0.9,False,50,50,50,3,42310
0.1173,0.1242,0.0,3e-07,0.0,False,50,50,50,3,42310
0.1055,0.1154,0.0,3e-07,0.1,False,50,50,50,3,42310
0.0836,0.0873,0.0,3e-07,0.2,False,50,50,50,3,42310
0.0867,0.0848,0.0,3e-07,0.30000000000000004,False,50,50,50,3,42310
0.0971,0.102,0.0,3e-07,0.4,False,50,50,50,3,42310
0.0941,0.0943,0.0,3e-07,0.5,False,50,50,50,3,42310
0.1396,0.148,0.0,3e-07,0.6000000000000001,False,50,50,50,3,42310
0.117,0.1171,0.0,3e-07,0.7000000000000001,False,50,50,50,3,42310
0.0998,0.0919,0.0,3e-07,0.8,False,50,50,50,3,42310
0.1481,0.1478,0.0,3e-07,0.9,False,50,50,50,3,42310
0.1302,0.1272,0.0,4e-07,0.0,False,50,50,50,3,42310
0.143,0.1461,0.0,4e-07,0.1,False,50,50,50,3,42310
0.1627,0.1605,0.0,4e-07,0.2,False,50,50,50,3,42310
0.0666,0.0737,0.0,4e-07,0.30000000000000004,False,50,50,50,3,42310
0.0804,0.0799,0.0,4e-07,0.4,False,50,50,50,3,42310
0.0744,0.0768,0.0,4e-07,0.5,False,50,50,50,3,42310
0.0938,0.0934,0.0,4e-07,0.6000000000000001,False,50,50,50,3,42310
0.0956,0.0963,0.0,4e-07,0.7000000000000001,False,50,50,50,3,42310
0.1088,0.1055,0.0,4e-07,0.8,False,50,50,50,3,42310
0.1036,0.1011,0.0,4e-07,0.9,False,50,50,50,3,42310
0.095,0.098,0.0,5e-07,0.0,False,50,50,50,3,42310
0.0731,0.0743,0.0,5e-07,0.1,False,50,50,50,3,42310
0.1135,0.1155,0.0,5e-07,0.2,False,50,50,50,3,42310
0.0955,0.0896,0.0,5e-07,0.30000000000000004,False,50,50,50,3,42310
0.0586,0.0531,0.0,5e-07,0.4,False,50,50,50,3,42310
0.0779,0.0794,0.0,5e-07,0.5,False,50,50,50,3,42310
0.1335,0.1423,0.0,5e-07,0.6000000000000001,False,50,50,50,3,42310
0.0856,0.0754,0.0,5e-07,0.7000000000000001,False,50,50,50,3,42310
0.0554,0.0545,0.0,5e-07,0.8,False,50,50,50,3,42310
0.0998,0.1081,0.0,5e-07,0.9,False,50,50,50,3,42310
0.0886,0.0839,0.0,6e-07,0.0,False,50,50,50,3,42310
0.1277,0.1321,0.0,6e-07,0.1,False,50,50,50,3,42310
0.0856,0.0778,0.0,6e-07,0.2,False,50,50,50,3,42310
0.1379,0.1388,0.0,6e-07,0.30000000000000004,False,50,50,50,3,42310
0.1212,0.1169,0.0,6e-07,0.4,False,50,50,50,3,42310
0.0832,0.085,0.0,6e-07,0.5,False,50,50,50,3,42310
0.0518,0.0503,0.0,6e-07,0.6000000000000001,False,50,50,50,3,42310
0.1758,0.1702,0.0,6e-07,0.7000000000000001,False,50,50,50,3,42310
0.0774,0.0798,0.0,6e-07,0.8,False,50,50,50,3,42310
0.181,0.1859,0.0,6e-07,0.9,False,50,50,50,3,42310
0.0951,0.0896,0.0,7e-07,0.0,False,50,50,50,3,42310
0.0914,0.0941,0.0,7e-07,0.1,False,50,50,50,3,42310
0.0794,0.0763,0.0,7e-07,0.2,False,50,50,50,3,42310
0.0819,0.0858,0.0,7e-07,0.30000000000000004,False,50,50,50,3,42310
0.075,0.0752,0.0,7e-07,0.4,False,50,50,50,3,42310
0.0736,0.0849,0.0,7e-07,0.5,False,50,50,50,3,42310
0.078,0.0736,0.0,7e-07,0.6000000000000001,False,50,50,50,3,42310
0.067,0.0668,0.0,7e-07,0.7000000000000001,False,50,50,50,3,42310
0.088,0.0908,0.0,7e-07,0.8,False,50,50,50,3,42310
0.0874,0.0913,0.0,7e-07,0.9,False,50,50,50,3,42310
0.0842,0.0885,0.0,8e-07,0.0,False,50,50,50,3,42310
0.0885,0.0873,0.0,8e-07,0.1,False,50,50,50,3,42310
0.121,0.115,0.0,8e-07,0.2,False,50,50,50,3,42310
0.1806,0.1731,0.0,8e-07,0.30000000000000004,False,50,50,50,3,42310
0.0982,0.1054,0.0,8e-07,0.4,False,50,50,50,3,42310
0.0847,0.0801,0.0,8e-07,0.5,False,50,50,50,3,42310
0.0731,0.0768,0.0,8e-07,0.6000000000000001,False,50,50,50,3,42310
0.0766,0.08,0.0,8e-07,0.7000000000000001,False,50,50,50,3,42310
0.1291,0.1232,0.0,8e-07,0.8,False,50,50,50,3,42310
0.1163,0.1132,0.0,8e-07,0.9,False,50,50,50,3,42310
0.1933,0.1985,0.0,9e-07,0.0,False,50,50,50,3,42310
0.1256,0.1349,0.0,9e-07,0.1,False,50,50,50,3,42310
0.094,0.1023,0.0,9e-07,0.2,False,50,50,50,3,42310
0.1436,0.1402,0.0,9e-07,0.30000000000000004,False,50,50,50,3,42310
0.0923,0.0953,0.0,9e-07,0.4,False,50,50,50,3,42310
0.0815,0.0794,0.0,9e-07,0.5,False,50,50,50,3,42310
0.0565,0.0574,0.0,9e-07,0.6000000000000001,False,50,50,50,3,42310
0.0941,0.0977,0.0,9e-07,0.7000000000000001,False,50,50,50,3,42310
0.1191,0.1207,0.0,9e-07,0.8,False,50,50,50,3,42310
0.1125,0.1175,0.0,9e-07,0.9,False,50,50,50,3,42310
0.9458,0.9396,0.001,0.0,0.0,False,50,50,50,3,42310
0.95,0.9459,0.001,0.0,0.1,False,50,50,50,3,42310
0.9518,0.9445,0.001,0.0,0.2,False,50,50,50,3,42310
0.9531,0.9457,0.001,0.0,0.30000000000000004,False,50,50,50,3,42310
0.9576,0.9498,0.001,0.0,0.4,False,50,50,50,3,42310
0.9628,0.9526,0.001,0.0,0.5,False,50,50,50,3,42310
0.9676,0.9532,0.001,0.0,0.6000000000000001,False,50,50,50,3,42310
0.9739,0.9553,0.001,0.0,0.7000000000000001,False,50,50,50,3,42310
0.9827,0.9608,0.001,0.0,0.8,False,50,50,50,3,42310
0.993,0.9599,0.001,0.0,0.9,False,50,50,50,3,42310
0.9441,0.9403,0.001,1e-07,0.0,False,50,50,50,3,42310
0.9473,0.9396,0.001,1e-07,0.1,False,50,50,50,3,42310
0.9502,0.9419,0.001,1e-07,0.2,False,50,50,50,3,42310
0.9536,0.9442,0.001,1e-07,0.30000000000000004,False,50,50,50,3,42310
0.9586,0.9489,0.001,1e-07,0.4,False,50,50,50,3,42310
0.9612,0.9494,0.001,1e-07,0.5,False,50,50,50,3,42310
0.9664,0.9554,0.001,1e-07,0.6000000000000001,False,50,50,50,3,42310
0.9734,0.9565,0.001,1e-07,0.7000000000000001,False,50,50,50,3,42310
0.9826,0.9632,0.001,1e-07,0.8,False,50,50,50,3,42310
0.9924,0.9635,0.001,1e-07,0.9,False,50,50,50,3,42310
0.9453,0.941,0.001,2e-07,0.0,False,50,50,50,3,42310
0.9466,0.9403,0.001,2e-07,0.1,False,50,50,50,3,42310
0.9516,0.9436,0.001,2e-07,0.2,False,50,50,50,3,42310
0.9523,0.9433,0.001,2e-07,0.30000000000000004,False,50,50,50,3,42310
0.9573,0.9481,0.001,2e-07,0.4,False,50,50,50,3,42310
0.9615,0.9523,0.001,2e-07,0.5,False,50,50,50,3,42310
0.9678,0.9546,0.001,2e-07,0.6000000000000001,False,50,50,50,3,42310
0.9741,0.9578,0.001,2e-07,0.7000000000000001,False,50,50,50,3,42310
0.9815,0.9605,0.001,2e-07,0.8,False,50,50,50,3,42310
0.9922,0.963,0.001,2e-07,0.9,False,50,50,50,3,42310
0.9445,0.9406,0.001,3e-07,0.0,False,50,50,50,3,42310
0.9464,0.9378,0.001,3e-07,0.1,False,50,50,50,3,42310
0.1038,0.1012,0.0,0.0,0.1,False,50,50,50,3,42310
0.1612,0.1709,0.0,0.0,0.1,True,50,50,50,3,42310
0.1124,0.1087,0.0,1e-07,0.1,False,50,50,50,3,42310
0.0584,0.0609,0.0,1e-07,0.1,True,50,50,50,3,42310
0.0899,0.098,0.0,2e-07,0.1,False,50,50,50,3,42310
0.1155,0.1145,0.0,2e-07,0.1,True,50,50,50,3,42310
0.1101,0.1135,0.0,3e-07,0.1,False,50,50,50,3,42310
0.0886,0.0835,0.0,3e-07,0.1,True,50,50,50,3,42310
0.1026,0.1005,0.0,4e-07,0.1,False,50,50,50,3,42310
0.0836,0.0809,0.0,4e-07,0.1,True,50,50,50,3,42310
0.0855,0.0889,0.0,5e-07,0.1,False,50,50,50,3,42310
0.0838,0.0879,0.0,5e-07,0.1,True,50,50,50,3,42310
0.0777,0.0839,0.0,6e-07,0.1,False,50,50,50,3,42310
0.1392,0.1325,0.0,6e-07,0.1,True,50,50,50,3,42310
0.1453,0.1444,0.0,7e-07,0.1,False,50,50,50,3,42310
0.124,0.1197,0.0,7e-07,0.1,True,50,50,50,3,42310
0.0888,0.0847,0.0,8e-07,0.1,False,50,50,50,3,42310
0.0844,0.0799,0.0,8e-07,0.1,True,50,50,50,3,42310
0.0763,0.0799,0.0,9e-07,0.1,False,50,50,50,3,42310
0.1429,0.1453,0.0,9e-07,0.1,True,50,50,50,3,42310
0.9468,0.9404,0.001,0.0,0.1,False,50,50,50,3,42310
0.9479,0.9414,0.001,0.0,0.1,True,50,50,50,3,42310
0.9473,0.9389,0.001,1e-07,0.1,False,50,50,50,3,42310
0.9491,0.9424,0.001,1e-07,0.1,True,50,50,50,3,42310
0.9451,0.939,0.001,2e-07,0.1,False,50,50,50,3,42310
0.9469,0.943,0.001,2e-07,0.1,True,50,50,50,3,42310
0.9463,0.9399,0.001,3e-07,0.1,False,50,50,50,3,42310
0.9467,0.9409,0.001,3e-07,0.1,True,50,50,50,3,42310
0.947,0.942,0.001,4e-07,0.1,False,50,50,50,3,42310
0.947,0.9412,0.001,4e-07,0.1,True,50,50,50,3,42310
0.9478,0.9425,0.001,5e-07,0.1,False,50,50,50,3,42310
0.9438,0.9409,0.001,5e-07,0.1,True,50,50,50,3,42310
0.9484,0.9422,0.001,6e-07,0.1,False,50,50,50,3,42310
0.9456,0.9401,0.001,6e-07,0.1,True,50,50,50,3,42310
0.9466,0.9417,0.001,7e-07,0.1,False,50,50,50,3,42310
0.946,0.9401,0.001,7e-07,0.1,True,50,50,50,3,42310
0.9482,0.9415,0.001,8e-07,0.1,False,50,50,50,3,42310
0.948,0.94,0.001,8e-07,0.1,True,50,50,50,3,42310
0.9472,0.9425,0.001,9e-07,0.1,False,50,50,50,3,42310
0.9457,0.9385,0.001,9e-07,0.1,True,50,50,50,3,42310
0.9642,0.9511,0.002,0.0,0.1,False,50,50,50,3,42310
0.9641,0.9534,0.002,0.0,0.1,True,50,50,50,3,42310
0.9662,0.9509,0.002,1e-07,0.1,False,50,50,50,3,42310
0.9653,0.9539,0.002,1e-07,0.1,True,50,50,50,3,42310
0.9625,0.9526,0.002,2e-07,0.1,False,50,50,50,3,42310
0.9652,0.9515,0.002,2e-07,0.1,True,50,50,50,3,42310
0.9652,0.9518,0.002,3e-07,0.1,False,50,50,50,3,42310
0.9651,0.9531,0.002,3e-07,0.1,True,50,50,50,3,42310
0.9648,0.9526,0.002,4e-07,0.1,False,50,50,50,3,42310
0.9646,0.9527,0.002,4e-07,0.1,True,50,50,50,3,42310
0.9652,0.9551,0.002,5e-07,0.1,False,50,50,50,3,42310
0.9647,0.952,0.002,5e-07,0.1,True,50,50,50,3,42310
0.9644,0.9513,0.002,6e-07,0.1,False,50,50,50,3,42310
0.9645,0.9539,0.002,6e-07,0.1,True,50,50,50,3,42310
0.9638,0.9507,0.002,7e-07,0.1,False,50,50,50,3,42310
0.9632,0.9525,0.002,7e-07,0.1,True,50,50,50,3,42310
0.9638,0.9504,0.002,8e-07,0.1,False,50,50,50,3,42310
0.9632,0.9517,0.002,8e-07,0.1,True,50,50,50,3,42310
0.9634,0.9499,0.002,9e-07,0.1,False,50,50,50,3,42310
0.964,0.9526,0.002,9e-07,0.1,True,50,50,50,3,42310
0.972,0.9555,0.003,0.0,0.1,False,50,50,50,3,42310
0.972,0.9555,0.003,0.0,0.1,True,50,50,50,3,42310
0.9733,0.9588,0.003,1e-07,0.1,False,50,50,50,3,42310
0.9744,0.9583,0.003,1e-07,0.1,True,50,50,50,3,42310
0.9738,0.9591,0.003,2e-07,0.1,False,50,50,50,3,42310
0.9749,0.958,0.003,2e-07,0.1,True,50,50,50,3,42310
0.9714,0.9568,0.003,3e-07,0.1,False,50,50,50,3,42310
0.9736,0.9598,0.003,3e-07,0.1,True,50,50,50,3,42310
0.9738,0.9583,0.003,4e-07,0.1,False,50,50,50,3,42310
0.973,0.9584,0.003,4e-07,0.1,True,50,50,50,3,42310
0.9734,0.9584,0.003,5e-07,0.1,False,50,50,50,3,42310
0.9726,0.9557,0.003,5e-07,0.1,True,50,50,50,3,42310
0.973,0.9558,0.003,6e-07,0.1,False,50,50,50,3,42310
0.9733,0.9602,0.003,6e-07,0.1,True,50,50,50,3,42310
0.9725,0.9576,0.003,7e-07,0.1,False,50,50,50,3,42310
0.9738,0.959,0.003,7e-07,0.1,True,50,50,50,3,42310
0.9729,0.9567,0.003,8e-07,0.1,False,50,50,50,3,42310
0.9725,0.9599,0.003,8e-07,0.1,True,50,50,50,3,42310
0.973,0.9559,0.003,9e-07,0.1,False,50,50,50,3,42310
0.9728,0.9575,0.003,9e-07,0.1,True,50,50,50,3,42310
0.9803,0.9592,0.004,0.0,0.1,False,50,50,50,3,42310
0.978,0.9608,0.004,0.0,0.1,True,50,50,50,3,42310
0.9794,0.9628,0.004,1e-07,0.1,False,50,50,50,3,42310
0.9792,0.9581,0.004,1e-07,0.1,True,50,50,50,3,42310
0.9793,0.9602,0.004,2e-07,0.1,False,50,50,50,3,42310
0.9809,0.9594,0.004,2e-07,0.1,True,50,50,50,3,42310
0.9799,0.9592,0.004,3e-07,0.1,False,50,50,50,3,42310
0.9794,0.9582,0.004,3e-07,0.1,True,50,50,50,3,42310
0.9802,0.9603,0.004,4e-07,0.1,False,50,50,50,3,42310
0.9787,0.9598,0.004,4e-07,0.1,True,50,50,50,3,42310
0.9793,0.9575,0.004,5e-07,0.1,False,50,50,50,3,42310
0.979,0.9598,0.004,5e-07,0.1,True,50,50,50,3,42310
0.98,0.9614,0.004,6e-07,0.1,False,50,50,50,3,42310
0.9804,0.9575,0.004,6e-07,0.1,True,50,50,50,3,42310
0.9794,0.9608,0.004,7e-07,0.1,False,50,50,50,3,42310
0.9805,0.9631,0.004,7e-07,0.1,True,50,50,50,3,42310
0.9791,0.959,0.004,8e-07,0.1,False,50,50,50,3,42310
0.9799,0.9624,0.004,8e-07,0.1,True,50,50,50,3,42310
0.9798,0.9598,0.004,9e-07,0.1,False,50,50,50,3,42310
0.9783,0.9615,0.004,9e-07,0.1,True,50,50,50,3,42310
0.9849,0.9626,0.005,0.0,0.1,False,50,50,50,3,42310
0.9844,0.9615,0.005,0.0,0.1,True,50,50,50,3,42310
0.9838,0.9601,0.005,1e-07,0.1,False,50,50,50,3,42310
0.9849,0.9633,0.005,1e-07,0.1,True,50,50,50,3,42310
0.9835,0.9591,0.005,2e-07,0.1,False,50,50,50,3,42310
0.9848,0.9621,0.005,2e-07,0.1,True,50,50,50,3,42310
0.9836,0.9632,0.005,3e-07,0.1,False,50,50,50,3,42310
0.9833,0.9597,0.005,3e-07,0.1,True,50,50,50,3,42310
0.9831,0.9596,0.005,4e-07,0.1,False,50,50,50,3,42310
0.9839,0.963,0.005,4e-07,0.1,True,50,50,50,3,42310
0.9834,0.9623,0.005,5e-07,0.1,False,50,50,50,3,42310
0.9838,0.9586,0.005,5e-07,0.1,True,50,50,50,3,42310
0.9837,0.9589,0.005,6e-07,0.1,False,50,50,50,3,42310
0.9842,0.9595,0.005,6e-07,0.1,True,50,50,50,3,42310
0.9835,0.9607,0.005,7e-07,0.1,False,50,50,50,3,42310
0.9843,0.9628,0.005,7e-07,0.1,True,50,50,50,3,42310
0.9831,0.9606,0.005,8e-07,0.1,False,50,50,50,3,42310
0.9834,0.9625,0.005,8e-07,0.1,True,50,50,50,3,42310
0.9836,0.9601,0.005,9e-07,0.1,False,50,50,50,3,42310
0.9839,0.963,0.005,9e-07,0.1,True,50,50,50,3,42310
0.9874,0.9602,0.006,0.0,0.1,False,50,50,50,3,42310
0.0789,0.0723,0.0,1e-07,0.0,True,1,50,50,3,42310
0.0653,0.0633,0.0,1e-07,0.0,True,11,50,50,3,42310
0.1064,0.1121,0.0,1e-07,0.0,True,21,50,50,3,42310
0.0853,0.0818,0.0,1e-07,0.0,True,31,50,50,3,42310
0.0925,0.0905,0.0,1e-07,0.0,True,41,50,50,3,42310
0.0872,0.0815,0.0,1e-07,0.0,True,51,50,50,3,42310
0.0993,0.098,0.0,1e-07,0.0,True,61,50,50,3,42310
0.124,0.1299,0.0,1e-07,0.0,True,71,50,50,3,42310
0.1075,0.1098,0.0,1e-07,0.0,True,81,50,50,3,42310
0.1083,0.1068,0.0,1e-07,0.0,True,91,50,50,3,42310
0.0825,0.0859,0.0,1e-07,0.1,True,1,50,50,3,42310
0.0827,0.0809,0.0,1e-07,0.1,True,11,50,50,3,42310
0.0915,0.0843,0.0,1e-07,0.1,True,21,50,50,3,42310
0.0874,0.0887,0.0,1e-07,0.1,True,31,50,50,3,42310
0.1192,0.1279,0.0,1e-07,0.1,True,41,50,50,3,42310
0.1578,0.1419,0.0,1e-07,0.1,True,51,50,50,3,42310
0.1072,0.1074,0.0,1e-07,0.1,True,61,50,50,3,42310
0.1295,0.1252,0.0,1e-07,0.1,True,71,50,50,3,42310
0.0768,0.0768,0.0,1e-07,0.1,True,81,50,50,3,42310
0.0783,0.0773,0.0,1e-07,0.1,True,91,50,50,3,42310
0.0763,0.0779,0.0,1e-07,0.2,True,1,50,50,3,42310
0.1101,0.1035,0.0,1e-07,0.2,True,11,50,50,3,42310
0.0721,0.0687,0.0,1e-07,0.2,True,21,50,50,3,42310
0.0882,0.0834,0.0,1e-07,0.2,True,31,50,50,3,42310
0.0765,0.078,0.0,1e-07,0.2,True,41,50,50,3,42310
0.1446,0.1453,0.0,1e-07,0.2,True,51,50,50,3,42310
0.0762,0.0687,0.0,1e-07,0.2,True,61,50,50,3,42310
0.0736,0.0746,0.0,1e-07,0.2,True,71,50,50,3,42310
0.0766,0.0764,0.0,1e-07,0.2,True,81,50,50,3,42310
0.1262,0.122,0.0,1e-07,0.2,True,91,50,50,3,42310
0.1042,0.1028,0.0,1e-07,0.30000000000000004,True,1,50,50,3,42310
0.0567,0.0525,0.0,1e-07,0.30000000000000004,True,11,50,50,3,42310
0.1194,0.1259,0.0,1e-07,0.30000000000000004,True,21,50,50,3,42310
0.1223,0.12,0.0,1e-07,0.30000000000000004,True,31,50,50,3,42310
0.1108,0.1177,0.0,1e-07,0.30000000000000004,True,41,50,50,3,42310
0.131,0.1351,0.0,1e-07,0.30000000000000004,True,51,50,50,3,42310
0.0914,0.0871,0.0,1e-07,0.30000000000000004,True,61,50,50,3,42310
0.1215,0.1286,0.0,1e-07,0.30000000000000004,True,71,50,50,3,42310
0.0777,0.0804,0.0,1e-07,0.30000000000000004,True,81,50,50,3,42310
0.1122,0.1149,0.0,1e-07,0.30000000000000004,True,91,50,50,3,42310
0.0928,0.0942,0.0,1e-07,0.4,True,1,50,50,3,42310
0.1122,0.1135,0.0,1e-07,0.4,True,11,50,50,3,42310
0.1546,0.1615,0.0,1e-07,0.4,True,21,50,50,3,42310
0.0824,0.0881,0.0,1e-07,0.4,True,31,50,50,3,42310
0.0865,0.0872,0.0,1e-07,0.4,True,41,50,50,3,42310
0.0822,0.0778,0.0,1e-07,0.4,True,51,50,50,3,42310
0.103,0.0997,0.0,1e-07,0.4,True,61,50,50,3,42310
0.0941,0.0918,0.0,1e-07,0.4,True,71,50,50,3,42310
0.0807,0.0852,0.0,1e-07,0.4,True,81,50,50,3,42310
0.071,0.0733,0.0,1e-07,0.4,True,91,50,50,3,42310
0.1097,0.1122,0.0,1e-07,0.5,True,1,50,50,3,42310
0.086,0.0947,0.0,1e-07,0.5,True,11,50,50,3,42310
0.1242,0.1207,0.0,1e-07,0.5,True,21,50,50,3,42310
0.0715,0.0724,0.0,1e-07,0.5,True,31,50,50,3,42310
0.0653,0.0649,0.0,1e-07,0.5,True,41,50,50,3,42310
0.131,0.1317,0.0,1e-07,0.5,True,51,50,50,3,42310
0.0715,0.0655,0.0,1e-07,0.5,True,61,50,50,3,42310
0.132,0.1379,0.0,1e-07,0.5,True,71,50,50,3,42310
0.0555,0.0605,0.0,1e-07,0.5,True,81,50,50,3,42310
0.1098,0.1067,0.0,1e-07,0.5,True,91,50,50,3,42310
0.1028,0.1063,0.0,1e-07,0.6000000000000001,True,1,50,50,3,42310
0.0956,0.0996,0.0,1e-07,0.6000000000000001,True,11,50,50,3,42310
0.0891,0.0844,0.0,1e-07,0.6000000000000001,True,21,50,50,3,42310
0.1099,0.1088,0.0,1e-07,0.6000000000000001,True,31,50,50,3,42310
0.1099,0.1104,0.0,1e-07,0.6000000000000001,True,41,50,50,3,42310
0.1338,0.133,0.0,1e-07,0.6000000000000001,True,51,50,50,3,42310
0.095,0.0989,0.0,1e-07,0.6000000000000001,True,61,50,50,3,42310
0.1349,0.1406,0.0,1e-07,0.6000000000000001,True,71,50,50,3,42310
0.0522,0.0545,0.0,1e-07,0.6000000000000001,True,81,50,50,3,42310
0.1044,0.1064,0.0,1e-07,0.6000000000000001,True,91,50,50,3,42310
0.071,0.0734,0.0,1e-07,0.7000000000000001,True,1,50,50,3,42310
0.0756,0.0713,0.0,1e-07,0.7000000000000001,True,11,50,50,3,42310
0.06,0.0621,0.0,1e-07,0.7000000000000001,True,21,50,50,3,42310
0.1173,0.112,0.0,1e-07,0.7000000000000001,True,31,50,50,3,42310
0.1214,0.1336,0.0,1e-07,0.7000000000000001,True,41,50,50,3,42310
0.0802,0.0803,0.0,1e-07,0.7000000000000001,True,51,50,50,3,42310
0.1056,0.1074,0.0,1e-07,0.7000000000000001,True,61,50,50,3,42310
0.1492,0.1471,0.0,1e-07,0.7000000000000001,True,71,50,50,3,42310
0.0748,0.0794,0.0,1e-07,0.7000000000000001,True,81,50,50,3,42310
0.0632,0.0631,0.0,1e-07,0.7000000000000001,True,91,50,50,3,42310
0.0671,0.0685,0.0,1e-07,0.8,True,1,50,50,3,42310
0.0964,0.0975,0.0,1e-07,0.8,True,11,50,50,3,42310
0.0922,0.094,0.0,1e-07,0.8,True,21,50,50,3,42310
0.0742,0.0738,0.0,1e-07,0.8,True,31,50,50,3,42310
0.0811,0.0799,0.0,1e-07,0.8,True,41,50,50,3,42310
0.1207,0.121,0.0,1e-07,0.8,True,51,50,50,3,42310
0.1761,0.1875,0.0,1e-07,0.8,True,61,50,50,3,42310
0.0722,0.0767,0.0,1e-07,0.8,True,71,50,50,3,42310
0.0847,0.0906,0.0,1e-07,0.8,True,81,50,50,3,42310
0.1265,0.118,0.0,1e-07,0.8,True,91,50,50,3,42310
0.122,0.1198,0.0,1e-07,0.9,True,1,50,50,3,42310
0.1495,0.1579,0.0,1e-07,0.9,True,11,50,50,3,42310
0.1235,0.1147,0.0,1e-07,0.9,True,21,50,50,3,42310
0.0573,0.0531,0.0,1e-07,0.9,True,31,50,50,3,42310
0.1496,0.1385,0.0,1e-07,0.9,True,41,50,50,3,42310
0.0657,0.065,0.0,1e-07,0.9,True,51,50,50,3,42310
0.0585,0.0557,0.0,1e-07,0.9,True,61,50,50,3,42310
0.0934,0.0965,0.0,1e-07,0.9,True,71,50,50,3,42310
0.0864,0.0935,0.0,1e-07,0.9,True,81,50,50,3,42310
0.1047,0.119,0.0,1e-07,0.9,True,91,50,50,3,42310
0.7403,0.741,0.001,1e-07,0.0,True,1,50,50,3,42310
0.906,0.908,0.001,1e-07,0.0,True,11,50,50,3,42310
0.9212,0.9257,0.001,1e-07,0.0,True,21,50,50,3,42310
0.9326,0.9302,0.001,1e-07,0.0,True,31,50,50,3,42310
0.9394,0.9377,0.001,1e-07,0.0,True,41,50,50,3,42310
0.4632,0.4647,10.0,1e-07,0.9,False,50,50,50,3,42310
0.7244,0.7302,1.0,1e-07,0.9,False,50,50,50,3,42310
0.6978,0.7095,2.0,1e-07,0.9,False,50,50,50,3,42310
0.636,0.6465,3.0,1e-07,0.9,False,50,50,50,3,42310
0.5791,0.5907,4.0,1e-07,0.9,False,50,50,50,3,42310
0.5322,0.5404,5.0,1e-07,0.9,False,50,50,50,3,42310
0.4824,0.4966,6.0,1e-07,0.9,False,50,50,50,3,42310
0.5424,0.5461,7.0,1e-07,0.9,False,50,50,50,3,42310
0.5646,0.5662,8.0,1e-07,0.9,False,50,50,50,3,42310
0.3594,0.3653,9.0,1e-07,0.9,False,50,50,50,3,42310
0.9426,0.9376,0.001,1e-07,0.0,False,50,50,50,3,42310
0.6798,0.6874,0.001,1e-07,1.0,False,50,50,50,3,42310
0.0987,0.098,0.001,1e-07,2.0,False,50,50,50,3,42310
0.0987,0.098,0.001,1e-07,3.0,False,50,50,50,3,42310
0.0987,0.098,0.001,1e-07,4.0,False,50,50,50,3,42310
0.0987,0.098,0.001,1e-07,5.0,False,50,50,50,3,42310
0.0987,0.098,0.001,1e-07,6.0,False,50,50,50,3,42310
